tool_id,tool_name,directory,event_type,version,old_version,change_type,commit_hash,commit_date,commit_message
chira_quantify,ChiRA qauntify,chira,update,1.4.3+galaxy0,1.4.2+galaxy0,wrapper,0e230c23b17e07ec624c9c3a4f6f92268d1c06ab,2020-08-15T22:50:27+00:00,Merge pull request #3168 from pavanvidem/chira-1.4.3
busco,Busco,busco,update,4.1.2,3.0.2+galaxy2,upstream,22186dcfbe33d17fabd4a3c4fa39d4313978fc9c,2020-08-17T10:22:22+00:00,Merge pull request #3158 from abretaud/busco4.1.1
repeatmasker_wrapper,RepeatMasker,repeatmasker,update,4.0.9,4.0.7+galaxy2,wrapper,7f117678cfee55bb18706fd1bf14c0a380261eab,2020-08-18T09:28:13+00:00,Merge pull request #3169 from abretaud/rm_4.9.0
control_freec,Control-FREEC,freec,new,11.6+galaxy1,,initial,a8b671c0a0d277296751dd2ae403603bea1c58dd,2020-08-18T12:42:18+00:00,Merge pull request #3170 from npinter/update-freec
fasterq_dump,Faster Download and Extract Reads in FASTQ,sra-tools,update,2.10.8+galaxy0,2.10.7+galaxy2,upstream,3c5c7587a9e8f4177db5ff1390b7e29cb190eb72,2020-08-20T08:47:42+00:00,Merge pull request #3173 from mvdbeek/sra_toolkit_2.10.8
fastq_dump,Download and Extract Reads in FASTQ,sra-tools,update,2.10.8+galaxy0,2.10.7+galaxy2,upstream,3c5c7587a9e8f4177db5ff1390b7e29cb190eb72,2020-08-20T08:47:42+00:00,Merge pull request #3173 from mvdbeek/sra_toolkit_2.10.8
sam_dump,Download and Extract Reads in BAM,sra-tools,update,2.10.8+galaxy0,2.10.7+galaxy2,upstream,3c5c7587a9e8f4177db5ff1390b7e29cb190eb72,2020-08-20T08:47:42+00:00,Merge pull request #3173 from mvdbeek/sra_toolkit_2.10.8
jbrowse,JBrowse,jbrowse,update,1.16.9+galaxy0,1.16.8+galaxy1,upstream,2f072c4183a0d1221fb9d81909aeeafb2dbda892,2020-08-21T08:19:47+00:00,Allow producing more minimal jbrowses (#3146)
jbrowse_to_standalone,JBrowse - Data Directory to Standalone,jbrowse,update,1.16.9+galaxy0,1.16.8+galaxy1,upstream,2f072c4183a0d1221fb9d81909aeeafb2dbda892,2020-08-21T08:19:47+00:00,Allow producing more minimal jbrowses (#3146)
hyphy_absrel,HyPhy-aBSREL,hyphy,update,2.5.17+galaxy0,2.5.15+galaxy0,upstream,adf0f20535bd585663c291f8f15137a7ba947949,2020-08-21T18:42:19+00:00,Merge pull request #3176 from davebx/hyphy_2_5_17
hyphy_bgm,HyPhy-BGM,hyphy,update,2.5.17+galaxy0,2.5.15+galaxy0,upstream,adf0f20535bd585663c291f8f15137a7ba947949,2020-08-21T18:42:19+00:00,Merge pull request #3176 from davebx/hyphy_2_5_17
hyphy_busted,HyPhy-BUSTED,hyphy,update,2.5.17+galaxy0,2.5.15+galaxy0,upstream,adf0f20535bd585663c291f8f15137a7ba947949,2020-08-21T18:42:19+00:00,Merge pull request #3176 from davebx/hyphy_2_5_17
hyphy_fade,HyPhy-FADE,hyphy,update,2.5.17+galaxy0,2.5.15+galaxy0,upstream,adf0f20535bd585663c291f8f15137a7ba947949,2020-08-21T18:42:19+00:00,Merge pull request #3176 from davebx/hyphy_2_5_17
hyphy_fel,HyPhy-FEL,hyphy,update,2.5.17+galaxy0,2.5.15+galaxy0,upstream,adf0f20535bd585663c291f8f15137a7ba947949,2020-08-21T18:42:19+00:00,Merge pull request #3176 from davebx/hyphy_2_5_17
hyphy_fubar,HyPhy-FUBAR,hyphy,update,2.5.17+galaxy0,2.5.15+galaxy0,upstream,adf0f20535bd585663c291f8f15137a7ba947949,2020-08-21T18:42:19+00:00,Merge pull request #3176 from davebx/hyphy_2_5_17
hyphy_gard,HyPhy-GARD,hyphy,update,2.5.17+galaxy0,2.5.15+galaxy0,upstream,adf0f20535bd585663c291f8f15137a7ba947949,2020-08-21T18:42:19+00:00,Merge pull request #3176 from davebx/hyphy_2_5_17
hyphy_meme,HyPhy-MEME,hyphy,update,2.5.17+galaxy0,2.5.15+galaxy0,upstream,adf0f20535bd585663c291f8f15137a7ba947949,2020-08-21T18:42:19+00:00,Merge pull request #3176 from davebx/hyphy_2_5_17
hyphy_prime,HyPhy-PRIME,hyphy,update,2.5.17+galaxy0,2.5.15+galaxy0,upstream,adf0f20535bd585663c291f8f15137a7ba947949,2020-08-21T18:42:19+00:00,Merge pull request #3176 from davebx/hyphy_2_5_17
hyphy_relax,HyPhy-RELAX,hyphy,update,2.5.17+galaxy0,2.5.15+galaxy0,upstream,adf0f20535bd585663c291f8f15137a7ba947949,2020-08-21T18:42:19+00:00,Merge pull request #3176 from davebx/hyphy_2_5_17
hyphy_slac,HyPhy-SLAC,hyphy,update,2.5.17+galaxy0,2.5.15+galaxy0,upstream,adf0f20535bd585663c291f8f15137a7ba947949,2020-08-21T18:42:19+00:00,Merge pull request #3176 from davebx/hyphy_2_5_17
hyphy_sm19,HyPhy-SM2019,hyphy,update,2.5.17+galaxy0,2.5.15+galaxy0,upstream,adf0f20535bd585663c291f8f15137a7ba947949,2020-08-21T18:42:19+00:00,Merge pull request #3176 from davebx/hyphy_2_5_17
medaka_consensus,medaka inference tool,medaka,update,1.0.3+galaxy2,1.0.3+galaxy1,wrapper,e80b649094384fc6d7a8f917300db3550cc99a44,2020-09-01T06:43:31+00:00,Merge pull request #3177 from NatPRoach/master
medaka_consensus_pipeline,medaka consensus pipeline,medaka,update,1.0.3+galaxy2,1.0.3+galaxy1,wrapper,e80b649094384fc6d7a8f917300db3550cc99a44,2020-09-01T06:43:31+00:00,Merge pull request #3177 from NatPRoach/master
medaka_variant,medaka vcf tool,medaka,update,1.0.3+galaxy1,1.0.3+galaxy0,wrapper,e80b649094384fc6d7a8f917300db3550cc99a44,2020-09-01T06:43:31+00:00,Merge pull request #3177 from NatPRoach/master
megahit,MEGAHIT,megahit,update,1.1.3.5,1.1.3.4,wrapper,4277f95c11b67fae2007521af6473af5d09b7f1f,2020-09-08T08:19:23+00:00,Merge pull request #3184 from ARTbio/megahit_threads
iedb_api,IEDB,iedb_api,update,2.15.1,2.15.0,wrapper,863578373c7dadc5880633115b0c348f73dac782,2020-09-11T20:48:26+00:00,Merge pull request #3190 from jj-umn/iedb_api
vardict_java,VarDict,vardict,new,1.8.1+galaxy0,,initial,2690164244722cfc32811015f2408b8275f06378,2020-09-11T20:48:44+00:00,Merge pull request #3188 from galaxyproject/vardict_update
filter_tabular,Filter Tabular,query_tabular,update,3.1.0,2.0.1,wrapper,daa9af57fe07ee83a45ddc9f855716f9d14a8e12,2020-09-12T01:08:49+00:00,Merge pull request #3191 from jj-umn/query_tabular
query_tabular,Query Tabular,query_tabular,update,3.1.0,3.0.1,wrapper,daa9af57fe07ee83a45ddc9f855716f9d14a8e12,2020-09-12T01:08:49+00:00,Merge pull request #3191 from jj-umn/query_tabular
structureharvester,structureHarvester,structureharvester,new,0.6.94,,initial,1d35c5c412b5702049917e54649960474595786c,2020-09-17T09:23:57+00:00,Merge pull request #3198 from bernt-matthias/topic/fix-structureharvester
hyphy_absrel,HyPhy-aBSREL,hyphy,update,2.5.17+galaxy1,2.5.17+galaxy0,wrapper,7868bb22136a87ff5120042ce90bc6be87d57d80,2020-09-18T19:53:06+00:00,Merge pull request #3199 from davebx/hyphy_multiple
plink,plink,plink,new,1.9.b618+galaxy0,,initial,555a851b363c015f26d6fcf1f52bcbf3420a0b3b,2020-09-21T09:55:01+00:00,Merge pull request #3200 from galaxyproject/plink
ncbi_eutils_ecitmatch,NCBI ECitMatch,ncbi_entrez_eutils,update,1.70,1.3,wrapper,dae34e5e182b4cceb808d7353080f14aa9a78ca9,2020-09-23T09:27:46+00:00,Merge pull request #3172 from hepcat72/xml2json
ncbi_eutils_efetch,NCBI EFetch,ncbi_entrez_eutils,update,1.70,1.3,wrapper,dae34e5e182b4cceb808d7353080f14aa9a78ca9,2020-09-23T09:27:46+00:00,Merge pull request #3172 from hepcat72/xml2json
ncbi_eutils_einfo,NCBI EInfo,ncbi_entrez_eutils,update,1.70,1.3,wrapper,dae34e5e182b4cceb808d7353080f14aa9a78ca9,2020-09-23T09:27:46+00:00,Merge pull request #3172 from hepcat72/xml2json
ncbi_eutils_elink,NCBI ELink,ncbi_entrez_eutils,update,1.70,1.3,wrapper,dae34e5e182b4cceb808d7353080f14aa9a78ca9,2020-09-23T09:27:46+00:00,Merge pull request #3172 from hepcat72/xml2json
ncbi_eutils_epost,NCBI EPost,ncbi_entrez_eutils,update,1.70,1.3,wrapper,dae34e5e182b4cceb808d7353080f14aa9a78ca9,2020-09-23T09:27:46+00:00,Merge pull request #3172 from hepcat72/xml2json
ncbi_eutils_esearch,NCBI ESearch,ncbi_entrez_eutils,update,1.70,1.3,wrapper,dae34e5e182b4cceb808d7353080f14aa9a78ca9,2020-09-23T09:27:46+00:00,Merge pull request #3172 from hepcat72/xml2json
ncbi_eutils_esummary,NCBI ESummary,ncbi_entrez_eutils,update,1.70,1.3,wrapper,dae34e5e182b4cceb808d7353080f14aa9a78ca9,2020-09-23T09:27:46+00:00,Merge pull request #3172 from hepcat72/xml2json
crossmap_bam,CrossMap BAM,crossmap,update,0.3.7+galaxy1,0.3.7,wrapper,ce9efed8c15240a269107ff356aeb18b52eb383f,2020-09-24T11:02:05+00:00,Merge pull request #3186 from ARTbio/testcrossmap
crossmap_bed,CrossMap BED,crossmap,update,0.3.7+galaxy1,0.3.7,wrapper,ce9efed8c15240a269107ff356aeb18b52eb383f,2020-09-24T11:02:05+00:00,Merge pull request #3186 from ARTbio/testcrossmap
crossmap_bw,CrossMap BigWig,crossmap,update,0.3.7+galaxy1,0.3.7,wrapper,ce9efed8c15240a269107ff356aeb18b52eb383f,2020-09-24T11:02:05+00:00,Merge pull request #3186 from ARTbio/testcrossmap
crossmap_gff,CrossMap GFF,crossmap,update,0.3.7+galaxy1,0.3.7,wrapper,ce9efed8c15240a269107ff356aeb18b52eb383f,2020-09-24T11:02:05+00:00,Merge pull request #3186 from ARTbio/testcrossmap
crossmap_vcf,CrossMap VCF,crossmap,update,0.3.7+galaxy1,0.3.7,wrapper,ce9efed8c15240a269107ff356aeb18b52eb383f,2020-09-24T11:02:05+00:00,Merge pull request #3186 from ARTbio/testcrossmap
crossmap_wig,CrossMap Wig,crossmap,update,0.3.7+galaxy1,0.3.7,wrapper,ce9efed8c15240a269107ff356aeb18b52eb383f,2020-09-24T11:02:05+00:00,Merge pull request #3186 from ARTbio/testcrossmap
query_tabular,Query Tabular,query_tabular,update,3.1.1,3.1.0,wrapper,67db58361546009a77b2cbd140967fbc634d425b,2020-09-24T11:12:46+00:00,Merge pull request #3207 from jj-umn/query_tabular
vsnp_build_tables,vSNP: build tables,vsnp,new,1.0.0,,initial,6a0c9a857c1f4638ef18e106b1f8c0681303acc5,2020-09-27T09:52:02+00:00,Merge pull request #3027 from gregvonkuster/vsnp_add_zero_coverage
artic_minion,ARTIC minion,artic,update,1.1.3+galaxy1,1.1.3+galaxy0,wrapper,54e51c32ac2c1fdc5391ee44f749cf6617db5acb,2020-09-29T20:06:40+00:00,Merge pull request #3214 from wm75/artic-minion-fix
plink,plink,plink,update,1.9.b618+galaxy1,1.9.b618+galaxy0,wrapper,7faeca2291b3184038174dd44ca60e2fa33db179,2020-09-30T20:16:03+00:00,Merge pull request #3223 from astrovsky01/plink1.9_minor
sina,SINA,sina,update,1.7.1+galaxy0,1.6.1+galaxy0,upstream,f670d67c5943709ec6bd406becd60954621e4585,2020-10-02T08:07:59+00:00,Merge pull request #3227 from stephanflemming/sina
chromeister,Chromeister,chromeister,new,1.2,,initial,845f363dfff899297c96b3df0598948d55e1b504,2020-10-02T18:08:19+00:00,Merge pull request #3228 from estebanpw/tool-chromeister-v1.2
tetoolkit_tetranscripts,TEtranscripts,tetoolkit,update,2.2.1+galaxy0,2.2.0+galaxy0,upstream,52fd61119be10e02b66852d5ccf21f4f1904b8c3,2020-10-04T09:41:06+00:00,Merge pull request #3229 from stephanflemming/tetoolkit
plink,plink,plink,update,1.9.b618+galaxy2,1.9.b618+galaxy1,wrapper,6e391fa7267f5225f0bca795c002107821bbac27,2020-10-05T15:54:44+00:00,Merge pull request #3230 from astrovsky01/plink1.9_minor
proteinortho,Proteinortho,proteinortho,new,6.0.23+galaxy0,,initial,23c2d7c515025d2b80e71b30cae1549238104384,2020-10-05T19:55:30+00:00,Merge pull request #3219 from pmjklemm/update_proteinortho
proteinortho_grab_proteins,Proteinortho grab proteins,proteinortho,new,6.0.23+galaxy0,,initial,23c2d7c515025d2b80e71b30cae1549238104384,2020-10-05T19:55:30+00:00,Merge pull request #3219 from pmjklemm/update_proteinortho
lofreq_call,Call variants,lofreq,update,2.1.5+galaxy1,2.1.5+galaxy0,wrapper,c1fda24943cf04866d408133ffb6aabf4a90866b,2020-10-05T19:56:26+00:00,Merge pull request #3218 from mvdbeek/lofreq_fixes
kc-align,Kc-Align,kc-align,update,1.0,0.2,wrapper,000db9fd34a1056bbdd95b007acb5919873fa2b6,2020-10-05T19:57:18+00:00,Merge pull request #3231 from nickeener/master
transdecoder,TransDecoder,transdecoder,update,5.5.0+galaxy0,3.0.1,wrapper,860cdb41f79283c76d898404e5f28e2d506bed4d,2020-10-08T12:16:13+00:00,Update: Transdecoder to 5.5.0 (#3235)
multiqc,MultiQC,multiqc,update,1.8+galaxy1,1.8+galaxy0,wrapper,4eb6628314458d9426ea9e6fbf6e225d93e3d0fc,2020-10-09T14:35:09+00:00,Merge pull request #3241 from wm75/multiqc-empty-inputs
artic_minion,ARTIC minion,artic,update,1.1.3+galaxy2,1.1.3+galaxy1,wrapper,0c155c65c6499d62ce2ff020c1a904d6b959adb0,2020-10-09T17:28:04+00:00,Merge pull request #3243 from wm75/fix-artic-minion-again
novoplasty,NOVOplasty,novoplasty,new,4.2+galaxy0,,initial,63af6704fc9fe5bcb47170228c63293200b02b10,2020-10-09T17:28:51+00:00,Merge pull request #3242 from stephanflemming/novoplasty
kc-align,Kc-Align,kc-align,update,1.0.2,1.0,wrapper,f3a0fbdcf97b2a8ef4b5cc9a8d4d59b7aab4db27,2020-10-12T17:58:31+00:00,Merge pull request #3245 from natefoo/kc-align-slots
pygenomeTracks,@BINARY@,pygenometracks,update,3.5.1,3.5,wrapper,25e76c2e73a8ba5fc2f0dd7a2886994b9ed6e26f,2020-10-13T15:33:08+00:00,Merge pull request #3249 from lldelisle/pgt_3.5.1
medaka_variant,medaka vcf tool,medaka,update,1.0.3+galaxy2,1.0.3+galaxy1,wrapper,c02f74da66f51b431b7cd8bd0d1cffde267e3332,2020-10-13T15:42:43+00:00,Updating medaka variant to accept bam instead of mpileup (#3222)
mummer_delta_filter,Delta-Filter,mummer4,update,4.0.0beta2+galaxy1,4.0.0beta2+galaxy0,wrapper,7ea9a5c6d9e7212c38be96baa6615af1ea9d5a8e,2020-10-13T21:10:33+00:00,Merge pull request #3250 from bernt-matthias/topic/galaxy_slots
mummer_dnadiff,DNAdiff,mummer4,update,4.0.0beta2+galaxy1,4.0.0beta2+galaxy0,wrapper,7ea9a5c6d9e7212c38be96baa6615af1ea9d5a8e,2020-10-13T21:10:33+00:00,Merge pull request #3250 from bernt-matthias/topic/galaxy_slots
mummer_mummer,Mummer,mummer4,update,4.0.0beta2+galaxy1,4.0.0beta2+galaxy0,wrapper,7ea9a5c6d9e7212c38be96baa6615af1ea9d5a8e,2020-10-13T21:10:33+00:00,Merge pull request #3250 from bernt-matthias/topic/galaxy_slots
mummer_mummerplot,Mummerplot,mummer4,update,4.0.0beta2+galaxy1,4.0.0beta2+galaxy0,wrapper,7ea9a5c6d9e7212c38be96baa6615af1ea9d5a8e,2020-10-13T21:10:33+00:00,Merge pull request #3250 from bernt-matthias/topic/galaxy_slots
mummer_nucmer,Nucmer,mummer4,update,4.0.0beta2+galaxy1,4.0.0beta2+galaxy0,wrapper,7ea9a5c6d9e7212c38be96baa6615af1ea9d5a8e,2020-10-13T21:10:33+00:00,Merge pull request #3250 from bernt-matthias/topic/galaxy_slots
mummer_show_coords,Show-Coords,mummer4,update,4.0.0beta2+galaxy1,4.0.0beta2+galaxy0,wrapper,7ea9a5c6d9e7212c38be96baa6615af1ea9d5a8e,2020-10-13T21:10:33+00:00,Merge pull request #3250 from bernt-matthias/topic/galaxy_slots
scpipe,scPipe,scpipe,update,1.0.0+galaxy2,1.0.0+galaxy1,wrapper,c2ca988fbdfb512e79e78afb941e1e78de8294d7,2020-10-16T14:17:29+00:00,Various scpipe fixes (#3255)
medaka_variant,medaka vcf tool,medaka,update,1.0.3+galaxy3,1.0.3+galaxy2,wrapper,13769e7d51b30a1d15eb62a9ba89ee2064f3ddc3,2020-10-16T16:50:35+00:00,Fix bugs in pileup-based VCF annotation (#3256)
hyphy_absrel,HyPhy-aBSREL,hyphy,update,2.5.21+galaxy0,2.5.17+galaxy1,upstream,f6cabbd9eb2eea9f5d44fe9836cc5f6d6087a839,2020-10-29T19:25:46+00:00,Merge pull request #3234 from davebx/hyphy_2_5_19
hyphy_bgm,HyPhy-BGM,hyphy,update,2.5.21+galaxy0,2.5.17+galaxy0,upstream,f6cabbd9eb2eea9f5d44fe9836cc5f6d6087a839,2020-10-29T19:25:46+00:00,Merge pull request #3234 from davebx/hyphy_2_5_19
hyphy_busted,HyPhy-BUSTED,hyphy,update,2.5.21+galaxy0,2.5.17+galaxy0,upstream,f6cabbd9eb2eea9f5d44fe9836cc5f6d6087a839,2020-10-29T19:25:46+00:00,Merge pull request #3234 from davebx/hyphy_2_5_19
hyphy_fade,HyPhy-FADE,hyphy,update,2.5.21+galaxy0,2.5.17+galaxy0,upstream,f6cabbd9eb2eea9f5d44fe9836cc5f6d6087a839,2020-10-29T19:25:46+00:00,Merge pull request #3234 from davebx/hyphy_2_5_19
hyphy_fel,HyPhy-FEL,hyphy,update,2.5.21+galaxy0,2.5.17+galaxy0,upstream,f6cabbd9eb2eea9f5d44fe9836cc5f6d6087a839,2020-10-29T19:25:46+00:00,Merge pull request #3234 from davebx/hyphy_2_5_19
hyphy_fubar,HyPhy-FUBAR,hyphy,update,2.5.21+galaxy0,2.5.17+galaxy0,upstream,f6cabbd9eb2eea9f5d44fe9836cc5f6d6087a839,2020-10-29T19:25:46+00:00,Merge pull request #3234 from davebx/hyphy_2_5_19
hyphy_gard,HyPhy-GARD,hyphy,update,2.5.21+galaxy0,2.5.17+galaxy0,upstream,f6cabbd9eb2eea9f5d44fe9836cc5f6d6087a839,2020-10-29T19:25:46+00:00,Merge pull request #3234 from davebx/hyphy_2_5_19
hyphy_meme,HyPhy-MEME,hyphy,update,2.5.21+galaxy0,2.5.17+galaxy0,upstream,f6cabbd9eb2eea9f5d44fe9836cc5f6d6087a839,2020-10-29T19:25:46+00:00,Merge pull request #3234 from davebx/hyphy_2_5_19
hyphy_prime,HyPhy-PRIME,hyphy,update,2.5.21+galaxy0,2.5.17+galaxy0,upstream,f6cabbd9eb2eea9f5d44fe9836cc5f6d6087a839,2020-10-29T19:25:46+00:00,Merge pull request #3234 from davebx/hyphy_2_5_19
hyphy_relax,HyPhy-RELAX,hyphy,update,2.5.21+galaxy0,2.5.17+galaxy0,upstream,f6cabbd9eb2eea9f5d44fe9836cc5f6d6087a839,2020-10-29T19:25:46+00:00,Merge pull request #3234 from davebx/hyphy_2_5_19
hyphy_slac,HyPhy-SLAC,hyphy,update,2.5.21+galaxy0,2.5.17+galaxy0,upstream,f6cabbd9eb2eea9f5d44fe9836cc5f6d6087a839,2020-10-29T19:25:46+00:00,Merge pull request #3234 from davebx/hyphy_2_5_19
hyphy_sm19,HyPhy-SM2019,hyphy,update,2.5.21+galaxy0,2.5.17+galaxy0,upstream,f6cabbd9eb2eea9f5d44fe9836cc5f6d6087a839,2020-10-29T19:25:46+00:00,Merge pull request #3234 from davebx/hyphy_2_5_19
delly_call,Delly call,delly,new,0.8.5+galaxy0,,initial,3da28c7772346e1872b6d768b904305be0c61db7,2020-10-29T19:41:56+00:00,Merge pull request #3263 from stephanflemming/delly
delly_filter,Delly filter,delly,new,0.8.5+galaxy0,,initial,3da28c7772346e1872b6d768b904305be0c61db7,2020-10-29T19:41:56+00:00,Merge pull request #3263 from stephanflemming/delly
delly_lr,Delly long-read (lr),delly,new,0.8.5+galaxy0,,initial,3da28c7772346e1872b6d768b904305be0c61db7,2020-10-29T19:41:56+00:00,Merge pull request #3263 from stephanflemming/delly
delly_merge,Delly merge,delly,new,0.8.5+galaxy0,,initial,3da28c7772346e1872b6d768b904305be0c61db7,2020-10-29T19:41:56+00:00,Merge pull request #3263 from stephanflemming/delly
vsearch_search,VSearch search,vsearch,update,2.8.3.1,2.8.3.0,wrapper,98411bbc8c371cf56d81fc4a1402ee64efef41eb,2020-11-04T07:24:09+00:00,Merge pull request #3277 from bernt-matthias/topic/vsearch-uc-tab
idr_download_by_ids,Download IDR/OMERO,idr_download,update,0.43,0.42,wrapper,6b9df5f3cf2518e48eced93a2904a89776bde02d,2020-11-05T22:58:18+00:00,WIP - IDR add option to connect to private omero instance (#3278)
mut2read,DCS mutations to tags/reads:,variant_analyzer,update,2.0.0,1.0.1,wrapper,f492e9717cb946f0eb5689cd7b6eb8067abf6468,2020-11-10T12:40:47+00:00,new version of variant analyzer: new input format (#3265)
mut2sscs,DCS mutations to SSCS stats:,variant_analyzer,update,2.0.0,1.0.1,wrapper,f492e9717cb946f0eb5689cd7b6eb8067abf6468,2020-11-10T12:40:47+00:00,new version of variant analyzer: new input format (#3265)
read2mut,Call specific mutations in reads:,variant_analyzer,update,2.0.0,1.0.1,wrapper,f492e9717cb946f0eb5689cd7b6eb8067abf6468,2020-11-10T12:40:47+00:00,new version of variant analyzer: new input format (#3265)
GeneBed_Maf_Fasta2,Stitch Gene blocks,genebed_maf_to_fasta,new,1.0.1+galaxy0,,initial,95632be9aca24769ac192f2eb6a0454af21eff9e,2020-11-10T18:37:20+00:00,Merge pull request #3264 from davebx/maf_tool_data
Interval2Maf1,Extract MAF blocks,interval2maf,new,1.0.1+galaxy0,,initial,95632be9aca24769ac192f2eb6a0454af21eff9e,2020-11-10T18:37:20+00:00,Merge pull request #3264 from davebx/maf_tool_data
maf_stats1,MAF Coverage Stats,maf_stats,new,1.0.1+galaxy0,,initial,95632be9aca24769ac192f2eb6a0454af21eff9e,2020-11-10T18:37:20+00:00,Merge pull request #3264 from davebx/maf_tool_data
last_train,LAST-train,last,update,1021+galaxy2,1021+galaxy1,wrapper,72dc050116d14e7a1342e7f9a2f7e095033d9a3a,2020-11-13T08:49:09+00:00,Make last train -E optional (#3276)
diffbind,DiffBind,diffbind,update,2.10.0+galaxy0,2.10.0,wrapper,77828512472bf9815bdda725a58a2321f7803661,2020-11-18T12:10:59+00:00,Merge pull request #3311 from bernt-matthias/topic/diffbind
raven,Raven,raven,new,1.2.2+galaxy0,,initial,568d99c7570d9090de3c09ebf23b0af126ce0b78,2020-11-18T17:34:35+00:00,Merge pull request #3316 from bernt-matthias/topic/fix-raven-test
raven,Raven,raven,update,1.2.2+galaxy1,1.2.2+galaxy0,wrapper,0a6ad31f5095ddf859a4d1819fce5d347f13c462,2020-11-18T19:24:22+00:00,Merge pull request #3315 from bernt-matthias/topic/fix-meme
vg_convert,vg convert,vg,new,1.23.0,,initial,0a6ad31f5095ddf859a4d1819fce5d347f13c462,2020-11-18T19:24:22+00:00,Merge pull request #3315 from bernt-matthias/topic/fix-meme
pygenomeTracks,@BINARY@,pygenometracks,update,3.6,3.5.1,wrapper,d1b394c8e588a78d1b94e3e57922f7ce684ac835,2020-11-18T21:13:01+00:00,Merge pull request #3303 from lldelisle/pgt3.6
hyphy_absrel,HyPhy-aBSREL,hyphy,update,2.5.23+galaxy0,2.5.21+galaxy0,upstream,f4e2f03dfd430f3706cba5fe5b7ac69dbe5da509,2020-11-19T21:31:31+00:00,Merge pull request #3322 from davebx/hyphy_2_5_23
hyphy_bgm,HyPhy-BGM,hyphy,update,2.5.23+galaxy0,2.5.21+galaxy0,upstream,f4e2f03dfd430f3706cba5fe5b7ac69dbe5da509,2020-11-19T21:31:31+00:00,Merge pull request #3322 from davebx/hyphy_2_5_23
hyphy_busted,HyPhy-BUSTED,hyphy,update,2.5.23+galaxy0,2.5.21+galaxy0,upstream,f4e2f03dfd430f3706cba5fe5b7ac69dbe5da509,2020-11-19T21:31:31+00:00,Merge pull request #3322 from davebx/hyphy_2_5_23
hyphy_fade,HyPhy-FADE,hyphy,update,2.5.23+galaxy0,2.5.21+galaxy0,upstream,f4e2f03dfd430f3706cba5fe5b7ac69dbe5da509,2020-11-19T21:31:31+00:00,Merge pull request #3322 from davebx/hyphy_2_5_23
hyphy_fel,HyPhy-FEL,hyphy,update,2.5.23+galaxy0,2.5.21+galaxy0,upstream,f4e2f03dfd430f3706cba5fe5b7ac69dbe5da509,2020-11-19T21:31:31+00:00,Merge pull request #3322 from davebx/hyphy_2_5_23
hyphy_fubar,HyPhy-FUBAR,hyphy,update,2.5.23+galaxy0,2.5.21+galaxy0,upstream,f4e2f03dfd430f3706cba5fe5b7ac69dbe5da509,2020-11-19T21:31:31+00:00,Merge pull request #3322 from davebx/hyphy_2_5_23
hyphy_gard,HyPhy-GARD,hyphy,update,2.5.23+galaxy0,2.5.21+galaxy0,upstream,f4e2f03dfd430f3706cba5fe5b7ac69dbe5da509,2020-11-19T21:31:31+00:00,Merge pull request #3322 from davebx/hyphy_2_5_23
hyphy_meme,HyPhy-MEME,hyphy,update,2.5.23+galaxy0,2.5.21+galaxy0,upstream,f4e2f03dfd430f3706cba5fe5b7ac69dbe5da509,2020-11-19T21:31:31+00:00,Merge pull request #3322 from davebx/hyphy_2_5_23
hyphy_prime,HyPhy-PRIME,hyphy,update,2.5.23+galaxy0,2.5.21+galaxy0,upstream,f4e2f03dfd430f3706cba5fe5b7ac69dbe5da509,2020-11-19T21:31:31+00:00,Merge pull request #3322 from davebx/hyphy_2_5_23
hyphy_relax,HyPhy-RELAX,hyphy,update,2.5.23+galaxy0,2.5.21+galaxy0,upstream,f4e2f03dfd430f3706cba5fe5b7ac69dbe5da509,2020-11-19T21:31:31+00:00,Merge pull request #3322 from davebx/hyphy_2_5_23
hyphy_slac,HyPhy-SLAC,hyphy,update,2.5.23+galaxy0,2.5.21+galaxy0,upstream,f4e2f03dfd430f3706cba5fe5b7ac69dbe5da509,2020-11-19T21:31:31+00:00,Merge pull request #3322 from davebx/hyphy_2_5_23
