rep3.2_rep165_pBMB165__DQ242517	0	0	.	.	Original name was rep3_2_rep165(pBMB165)_DQ242517
rep3.3_rep_pBT9727__CP000047	0	0	.	.	Original name was rep3_3_rep(pBT9727)_CP000047
rep3.4_CDS38_pOX2__NC002146	0	0	.	.	Original name was rep3_4_CDS38(pOX2)_NC002146
rep4.1_CDS2_pCRL291.1__NC002799	0	0	.	.	Original name was rep4_1_CDS2(pCRL291.1)_NC002799
rep4.2_CDS3_pKC5b__AF378372	0	0	.	.	Original name was rep4_2_CDS3(pKC5b)_AF378372
rep4.3_ORF_pMBB1__EFU26268	0	0	.	.	Original name was rep4_3_ORF(pMBB1)_EFU26268
rep5.1_rep_pMW2__NC005011	0	0	.	.	Original name was rep5_1_rep(pMW2)_NC005011
rep5.2_rep_pN315__AP003139	0	0	.	.	Original name was rep5_2_rep(pN315)_AP003139
rep5.3_rep_pWBG752__GQ900394.1	0	0	.	.	Original name was rep5_3_rep(pWBG752)_GQ900394.1
rep5.4_rep_SAP047A__GQ900405.1	0	0	.	.	Original name was rep5_4_rep(SAP047A)_GQ900405.1
rep5.5_rep_pRJ6__AF241888.2	0	0	.	.	Original name was rep5_5_rep(pRJ6)_AF241888.2
rep5.6_rep_pRJ9__AF447813.1	0	0	.	.	Original name was rep5_6_rep(pRJ9)_AF447813.1
rep5.7_rep_pJE1__AF051916.1	0	0	.	.	Original name was rep5_7_rep(pJE1)_AF051916.1
rep6.1_repA_p703_5__AF109375	0	0	.	.	Original name was rep6_1_repA(p703/5)_AF109375
rep7.10_repC_pKH17__NC_010284.1	0	0	.	.	Original name was rep7_10_repC(pKH17)_NC_010284.1
rep7.11_repD_pTZ4__NC010111.1	0	0	.	.	Original name was rep7_11_repD(pTZ4)_NC010111.1
rep7.12_rep_SAP060B__GQ900417.1	0	0	.	.	Original name was rep7_12_rep(SAP060B)_GQ900417.1
rep7.13_rep_pSBK203__U35036.1	0	0	.	.	Original name was rep7_13_rep(pSBK203)_U35036.1
rep7.14_rep_MSSA476__BX571857.1	0	0	.	.	Original name was rep7_14_rep(MSSA476)_BX571857.1
rep7.15_rep_pS0385_2__AM990994.1	0	0	.	.	Original name was rep7_15_rep(pS0385-2)_AM990994.1
rep7.16_repD_AY939911	0	0	.	.	Original name was rep7_16_repD_AY939911
rep7.17_repC_pS0385_1__AM990993.1	0	0	.	.	Original name was rep7_17_repC(pS0385-1)_AM990993.1
rep7.1_repC_Cassette__AB037671	0	0	.	.	Original name was rep7_1_repC(Cassette)_AB037671
rep7.3_CDS1_pCW7__J03323	0	0	.	.	Original name was rep7_3_CDS1(pCW7)_J03323
rep7.4_repD_pK214__NC009751	0	0	.	.	Original name was rep7_4_repD(pK214)_NC009751
rep7.5_CDS1_pKC5b__AF378372	0	0	.	.	Original name was rep7_5_CDS1(pKC5b)_AF378372
rep7.6_ORF_pKH1__SAU38656	0	0	.	.	Original name was rep7_6_ORF(pKH1)_SAU38656
rep7.7_rep_pKH7__NC002096	0	0	.	.	Original name was rep7_7_rep(pKH7)_NC002096
rep7.8_CDS4_pS194__NC005564	0	0	.	.	Original name was rep7_8_CDS4(pS194)_NC005564
rep7.9_CDS3_pUSA02__NC007791	0	0	.	.	Original name was rep7_9_CDS3(pUSA02)_NC007791
rep7b.1_repJ_pC223__NC_005243.1	0	0	.	.	Original name was rep7b_1_repJ(pC223)_NC_005243.1
rep7b.2_pVGA_NC_011605.1	0	0	.	.	Original name was rep7b_2_pVGA_NC_011605.1
rep7b.3_SAP089A_GQ900440.1	0	0	.	.	Original name was rep7b_3_SAP089A_GQ900440.1
rep8.1_EP002__pAM373__NC002630	0	0	.	.	Original name was rep8_1_EP002*(pAM373)_NC002630
rep8.2_repA_pEJ97_1__AJ49170	0	0	.	.	Original name was rep8_2_repA(pEJ97-1)_AJ49170
rep9.1_repA_pAD1__L01794	0	0	.	.	Original name was rep9_1_repA(pAD1)_L01794
rep9.2_prgW_pCF10__AY855841	0	0	.	.	Original name was rep9_2_prgW(pCF10)_AY855841
rep9.3_repA_pPD1__D78016	0	0	.	.	Original name was rep9_3_repA(pPD1)_D78016
rep9.4_repA2_pTEF2__AE016831	0	0	.	.	Original name was rep9_4_repA2(pTEF2)_AE016831
repA.1_pKPC_2_CP013325	0	0	.	.	Original name was repA_1_pKPC-2_CP013325
